candidate_key,n_x,start_k,end_l,combo_key,indicator_set_key,stage_sources,rank_types,source_row_count,min_display_rank,final_asset_10y,total_mdd_10y,risk_off_share_10y,cycle_count_10y,short_cycle_count_10y,short_cycle_ratio_10y,average_cycle_days_10y,final_asset_20y,total_mdd_20y,risk_off_share_20y,cycle_count_20y,short_cycle_count_20y,short_cycle_ratio_20y,average_cycle_days_20y,buyhold_final_asset_10y,buyhold_mdd_10y,mdd_improve_10y,risk_off_efficiency_10y,buyhold_final_asset_20y,buyhold_mdd_20y,mdd_improve_20y,risk_off_efficiency_20y,return_percentile_10y,return_percentile_20y,mdd_percentile_10y,mdd_percentile_20y,efficiency_percentile_10y,efficiency_percentile_20y,return_score,mdd_defense_score,consistency_score,risk_off_efficiency_score,composite_score,practical_basic_flag,practical_return_flag,practical_mdd_flag,practical_stable_flag,strict_stability_flag,global_composite_rank,global_return_rank,global_mdd_rank,global_stable_composite_rank,signal_hash,date_start,date_end,row_count,risk_off_days,minimum_filter_fail_reasons,fail_basic_flag,fail_cycle_count,fail_risk_off_share,fail_absolute_mdd,fail_20y_buyhold_performance,fail_mdd_improvement,minimum_filter_fail_count,passed_minimum_performance_filter,selection_pipeline,selection_label,selection_order,n_y,t1_final_asset_10y,t2_final_asset_10y,t1_total_mdd_10y,t2_total_mdd_10y,asset_retention_t2_vs_t1_10y,mdd_deterioration_t2_vs_t1_10y,t1_final_asset_20y,t2_final_asset_20y,t1_total_mdd_20y,t2_total_mdd_20y,asset_retention_t2_vs_t1_20y,mdd_deterioration_t2_vs_t1_20y,t2_status,asset_retention_vs_0bp_10y_0bp,asset_retention_vs_0bp_10y_5bp,asset_retention_vs_0bp_10y_10bp,asset_retention_vs_0bp_10y_20bp,asset_retention_vs_0bp_20y_0bp,asset_retention_vs_0bp_20y_5bp,asset_retention_vs_0bp_20y_10bp,asset_retention_vs_0bp_20y_20bp,final_asset_10y_0bp,final_asset_10y_5bp,final_asset_10y_10bp,final_asset_10y_20bp,final_asset_20y_0bp,final_asset_20y_5bp,final_asset_20y_10bp,final_asset_20y_20bp,positive_period_ratio,bh_outperform_period_ratio,mdd_improve_period_ratio,worst_period_excess_cagr,worst_period_mdd,period_cagr_std,period_mdd_std,crisis_v1_detection_ratio,crisis_v1_mdd_improve_ratio,crisis_v1_total_downside_avoided,crisis_v1_total_rebound_missed,crisis_v2_detection_ratio,crisis_v2_mdd_improve_ratio,crisis_v2_total_downside_avoided,crisis_v2_total_rebound_missed,pre_peak_risk_off_ratio,valid_neighbor_count,neighbor_pass_ratio,neighbor_final_asset_20y_median,neighbor_mdd_20y_median,kl_validation_level,t2_score,cost_score,period_score,crisis_score_v2,robustness_score_v2,hard_fail_t2,t2_warning,hard_fail_cost,hard_fail_period,hard_fail_crisis,hard_fail_kl_reference,hard_fail_count_v2,required_validation_status,missing_validation,robustness_status_v2,official_rank_v2,final_grade,final_grade_reason,dashboard_review_class,selected_for_dashboard_review,selection_status,user_review_required,official_operating_model,candidate_family,suggested_role,combo2_id_x,m,component_keys,search_scope,source_stage,combo2_id_y,combo_type,postcheck_source,pre_peak_risk_off_ratio_x,valid_neighbor_count_x,neighbor_pass_ratio_x,n,combo2_id,kl_status,kl_severity,neighbor_pass_ratio_y,valid_neighbor_count_y,min_asset_ratio_vs_original,median_asset_ratio_vs_original,worst_mdd_abs_delta_vs_original,max_risk_share_abs_delta_vs_original,large_neighbor_break_count,existing_hard_fail_kl_reference,kl_fail_reason,kl_warning_reason,kl_detail_available,kl_grade_impact,kl_policy_note,grade_before_postcheck,grade_after_postcheck,grade_status,grade_change_reason,corrected_detection_ratio,pre_peak_risk_off_ratio_y,average_exit_lag_from_trough,changed_reentry_rows,candidate_family_restore,combo_type_restore,postcheck_source_restore,grade_before_postcheck_restore,grade_after_postcheck_restore,grade_status_restore,grade_change_reason_restore,kl_status_restore,kl_severity_restore,kl_grade_impact_restore,robustness_score_v2_restore,hard_fail_count_v2_restore,final_asset_20y_restore,total_mdd_20y_restore,risk_off_share_20y_restore,kl_status_kl,kl_severity_kl,neighbor_pass_ratio_restore,kl_warning_reason_restore,kl_fail_reason_restore,kl_detail_available_restore,grade_before_kl_postcheck,grade_after_kl_postcheck,grade_restored,kl_grade_impact_removed,other_grade_impacts_preserved,grade_restoration_reason,kl_warning,kl_note,kl_status_original,candidate_component_common_start_date,candidate_pre20y_start_date,pre20y_validation_status,pre20y_trading_days,performance_interpretation_allowed,pre20y_extra_period_available,pre20y_clear_collapse_flag,period_return,mdd,risk_off_share,risk_off_cycle_count,all_12_indicators_common_start_date,official_20y_results_unchanged,selection_not_rerun
combo1_proxy_540347d549244000,4.0,3,2,10Y Real Yield=EMA5_W60_S62_E25|Credit Stress=EMA4_W240_S28_E25|VIX=EMA10_W45_S20_E5|VIX Spread=EMA5_W120_S86_E40|start_k=3|end_l=2,10Y Real Yield + Credit Stress + VIX + VIX Spread,Stage A,composite,2.0,20.0,589.2066957803158,-0.1168179794971491,0.1918026263430163,22,11,0.5,21.90909090909091,2208.4968139733537,-0.1790468147320855,0.1852882703777336,44,20,0.4545454545454545,21.181818181818183,350.23996883972313,-0.339249600026533,0.2224316205293839,1.159690170934319,609.8260976898191,-0.5677538774277293,0.3887070626956438,2.0978503490977345,0.7252800779347297,0.8392596200681929,0.7004383828543594,0.6587920116902094,0.4890404286410131,0.5289819775937652,0.7936678032148077,0.6754505601558694,0.9221870433511934,0.5130053580126643,0.7435034096444227,True,True,True,False,False,27.0,415.0,445.0,,bd26c49eada65725c2d34639d8c29e6d88714d79726c97faeedf415fcc9343ba,2006-07-14,2026-07-14,5030,932,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,22.0,4.0,589.2066957803158,517.5539217881268,-0.1168179794971491,-0.1320123697162607,0.8783911070506494,0.0151943902191116,2208.4968139733537,1995.971895909266,-0.1790468147320855,-0.1790468147320854,0.90376942510425,-1.1102230246251563e-16,GOOD,1.0,0.9782348529506094,0.9569328906720136,0.9156801857106622,1.0,0.9569434275273058,0.9157205572498932,0.8384702025031173,589.2066957803158,576.3825254041717,563.8312665963633,539.5248966140853,2208.4968139733537,2113.406510846796,2022.3659331762935,1851.7587708397273,1.0,1.0,1.0,0.0605137023795476,-0.1790468147320855,0.0253006873502637,0.0359278347742473,1.0,1.0,1.096936109601265,0.3308915251830099,1.0,1.0,1.096936109601265,0.3308915251830099,0.1666666666666666,10.0,0.4,822.8839266771731,-0.1864646177278349,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7977272727272727,0.4090909090909091,0.5954545454545455,0.7732954545454547,0.670625,0.0,0.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,1.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,수익·시장참여율형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.670625,0.0,2208.4968139733537,-0.1790468147320855,0.1852882703777336,KL_FAIL,severe,0.4,,"neighbor_pass_ratio=0.400, median_asset_ratio=0.373, worst_mdd_delta=0.279",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2006-10-12,,NOT_AVAILABLE,0,False,False,False,,,,,2006-10-12,True,True
combo1_proxy_73339a2c5c6ada4c,4.0,3,2,10Y Nominal Yield Slope=SW15_EMA5_W120_S82_E40|10Y Real Yield=EMA5_W60_S62_E25|Credit Stress=EMA4_W240_S28_E25|VIX Spread=EMA5_W120_S86_E40|start_k=3|end_l=2,10Y Nominal Yield Slope + 10Y Real Yield + Credit Stress + VIX Spread,Stage A,stable,1.0,23.0,585.8414212143664,-0.102766170932914,0.2502984480700358,30,10,0.3333333333333333,20.966666666666665,2076.7852975840624,-0.1829950255924706,0.2339960238568588,53,16,0.3018867924528302,22.20754716981132,350.23996883972313,-0.339249600026533,0.2364834290936189,0.9448058144869068,609.8260976898191,-0.5677538774277293,0.3847588518352587,1.6442965375797376,0.7199220652703361,0.7993180711154408,0.7679006332196785,0.6293229420360448,0.3653190452995616,0.3823672674135411,0.7675596687773989,0.6847540185094982,0.8910131514856308,0.3755479785679493,0.7178945445689234,True,True,True,False,False,70.0,466.0,427.0,,9f482bccf1c83e418551d0ae5b97aafd645588eec629bb6bde8b2af43f4e865c,2006-07-14,2026-07-14,5030,1177,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,43.0,4.0,585.8414212143664,542.7377115754973,-0.102766170932914,-0.1027661709329135,0.9264242710091732,-5.551115123125784e-16,2076.7852975840624,1938.983565823107,-0.1829950255924706,-0.1790468147320852,0.9336466162769638,-0.0039482108603853,GOOD,1.0,0.970438252807294,0.9417362622231676,0.8868138705469137,1.0,0.9483674423401888,0.899376948030957,0.8087929862660562,585.8414212143664,568.5229252254118,551.7081102699257,519.5322982738171,2076.7852975840624,1969.555560959505,1867.812822656717,1679.689382666454,1.0,1.0,1.0,0.0598300516101417,-0.1829950255924706,0.0280179665038969,0.0463201508344703,1.0,1.0,1.0492758984052004,0.2482894704535242,1.0,1.0,1.0492758984052004,0.2482894704535242,0.0,10.0,0.3,943.6981740094792,-0.1903885649746452,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.9193181818181816,0.1204545454545454,0.5727272727272728,0.7619318181818182,0.6535795454545456,0.0,0.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,2.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,T+2 안정형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,A,PROVISIONAL,KL_FAIL marked as weakness; not automatic removal,KL_FAIL,borderline,A_PROVISIONAL,0.6535795454545456,0.0,2076.7852975840624,-0.1829950255924706,0.2339960238568588,KL_FAIL,borderline,0.3,,"neighbor_pass_ratio=0.300, median_asset_ratio=0.454, worst_mdd_delta=0.140",True,A,A,A,False,True,No K/L grade downgrade to restore.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2006-10-12,,NOT_AVAILABLE,0,False,False,False,,,,,2006-10-12,True,True
combo1_proxy_908d1ca5a74ada5d,8.0,4,3,Index=EMA20_W90_S35_E18|IG=EMA80_W180_S42_E14|Credit Stress=EMA4_W240_S28_E25|10Y Real Yield=EMA8_W30_S50_E10|10Y-2Y Spread=EMA1_W480_S35_E25|10Y-3M Spread=EMA10_W360_S62_E40|10Y Nominal Yield Slope=SW12_EMA3_W480_S82_E32|Bollinger Band=BBW18_STD2p75|start_k=4|end_l=3,Index + IG + Credit Stress + 10Y Real Yield + 10Y-2Y Spread + 10Y-3M Spread + 10Y Nominal Yield Slope + Bollinger Band,Stage B,composite,2.0,2.0,548.3365822804441,-0.1017452670498167,0.2001591723040191,18,8,0.4444444444444444,27.944444444444443,1845.3979817051477,-0.1226752058121387,0.2880715705765407,39,16,0.4102564102564102,37.15384615384615,350.23996883972313,-0.339249600026533,0.2375043329767162,1.1865773136590216,609.8260976898191,-0.5677538774277293,0.4450786716155905,1.545028100915404,0.6332196785192401,0.7218704335119338,0.8278129566488066,0.9035557720409158,0.509985387238188,0.3594739405747686,0.6864101315148563,0.8732586458840721,0.9178032148075984,0.4196785192401363,0.7598429128105212,True,True,True,False,False,14.0,621.0,135.0,,922866190f33674a37b8de93d1fd13957d30804a57c1001440783590b9595266,2006-07-14,2026-07-14,5030,1449,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,12.0,8.0,548.3365822804441,500.9646959557692,-0.1017452670498167,-0.1017452670498173,0.9136080140273284,5.551115123125784e-16,1845.3979817051477,1492.595857173116,-0.1226752058121387,-0.1316840577692933,0.8088205752744768,0.0090088519571546,WATCH,1.0,0.982647935137384,0.9655885070369884,0.9323284674748032,1.0,0.9622224402159494,0.9258541837518942,0.8571398350214158,548.3365822804441,538.8218103381686,529.4675018379387,511.22980541789775,1845.3979817051477,1775.6833491259151,1708.5694420490124,1581.764121587604,1.0,1.0,1.0,0.0519619003278013,-0.1226752058121387,0.0270651663998407,0.012083905778549,0.8333333333333334,1.0,1.146046345145415,0.6529104591070117,1.0,1.0,1.146046345145415,0.6529104591070117,0.3333333333333333,15.0,0.5333333333333333,904.6094366158828,-0.1977821043568199,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.6522727272727272,0.5227272727272727,0.5818181818181818,0.7363636363636364,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,3.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,MDD 방어형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.6363636363636364,0.0,1845.3979817051477,-0.1226752058121387,0.2880715705765407,KL_FAIL,severe,0.5333333333333333,,"neighbor_pass_ratio=0.533, median_asset_ratio=0.490, worst_mdd_delta=0.183",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2005-03-09,2005-03-09,PERFORMANCE_VALIDATION_AVAILABLE,340,True,True,False,0.04239557037582298,-0.07698985307108452,0.008823529411764706,1.0,2006-10-12,True,True
combo1_proxy_117732350a3ac6f6,4.0,3,2,10Y Nominal Yield Slope=SW12_EMA3_W480_S82_E32|10Y-3M Spread=EMA20_W105_S62_E32|Credit Stress=EMA4_W240_S28_E25|VIX Spread=EMA5_W120_S86_E40|start_k=3|end_l=2,10Y Nominal Yield Slope + 10Y-3M Spread + Credit Stress + VIX Spread,Stage A,composite,2.0,9.0,561.2008448870309,-0.102766170932914,0.1416633505769996,19,9,0.4736842105263157,18.73684210526316,2180.2938318190736,-0.1751452056174506,0.1848906560636183,46,19,0.4130434782608695,20.217391304347824,350.23996883972313,-0.339249600026533,0.2364834290936189,1.6693338688546755,609.8260976898191,-0.5677538774277293,0.3926086718102787,2.1234641066727975,0.6692644909887969,0.8280565026790063,0.7679006332196785,0.7104237700925475,0.7929858743302484,0.54164637116415,0.7645396980029225,0.7334145153434,0.8918655625913299,0.6421821724305894,0.7605090112031174,True,True,True,False,False,13.0,475.0,340.0,,b7054f063d1337c85da6ab11efd12f15c0282fe5e95b32c48ffe239ac305ed9a,2006-07-14,2026-07-14,5030,930,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,11.0,4.0,561.2008448870309,575.5080694438393,-0.102766170932914,-0.1197484322154864,1.0254939469303337,0.0169822612825724,2180.2938318190736,1798.935457145796,-0.1751452056174506,-0.1849991352349563,0.825088541228821,0.0098539296175057,WATCH,1.0,0.9816655328642316,0.9636582956114216,0.9286028829187756,1.0,0.9555087299739672,0.9129761418241016,0.833449436222764,561.2008448870309,550.9115264398843,540.8058496795261,521.1327224585494,2180.2938318190736,2083.289790211518,1990.5562506170645,1817.1646649295767,1.0,1.0,1.0,0.054713827847405,-0.1751452056174506,0.0205525906744785,0.0417880551588024,1.0,1.0,0.959426198220557,0.2968104776609038,1.0,1.0,0.959426198220557,0.2968104776609038,0.1666666666666666,10.0,0.3,799.0517044093144,-0.1750616871525314,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7136363636363636,0.3409090909090909,0.6,0.7267045454545454,0.6348295454545454,0.0,1.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,4.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,Main 균형형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.6348295454545454,0.0,2180.2938318190736,-0.1751452056174506,0.1848906560636183,KL_FAIL,severe,0.3,,"neighbor_pass_ratio=0.300, median_asset_ratio=0.366, worst_mdd_delta=0.349",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2006-10-12,,NOT_AVAILABLE,0,False,False,False,,,,,2006-10-12,True,True
combo1_proxy_f37033c32516e147,7.0,4,3,Index=EMA20_W90_S35_E18|IG=EMA80_W180_S42_E14|Credit Stress=EMA4_W240_S28_E25|10Y Real Yield=EMA8_W30_S50_E10|10Y-2Y Spread=EMA1_W480_S35_E25|10Y-3M Spread=EMA10_W360_S62_E40|10Y Nominal Yield Slope=SW12_EMA3_W480_S82_E32|start_k=4|end_l=3,Index + IG + Credit Stress + 10Y Real Yield + 10Y-2Y Spread + 10Y-3M Spread + 10Y Nominal Yield Slope,Stage B,composite,2.0,1.0,564.6997866924378,-0.1017452670498162,0.1898129725427775,17,6,0.3529411764705882,28.058823529411764,1951.2891850344824,-0.1226752058121387,0.2733598409542743,38,13,0.3421052631578947,36.18421052631579,350.23996883972313,-0.339249600026533,0.2375043329767168,1.251254483795575,609.8260976898191,-0.5677538774277293,0.4450786716155905,1.6281787041646696,0.6829030686799805,0.7593765221626887,0.8314661471018022,0.9035557720409158,0.5499269361909401,0.3765221626887481,0.7287871407696054,0.8747199220652704,0.9257184607890891,0.4458840720896249,0.7811130053580126,True,True,True,False,False,2.0,542.0,132.0,,5050a7d3eca501809c1fb8253194fab7dfa21e550dd8acff3e170362a9a45b5a,2006-07-14,2026-07-14,5030,1375,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,2.0,7.0,564.6997866924378,510.5265718359102,-0.1017452670498162,-0.1017452670498172,0.9040672298216524,9.992007221626409e-16,1951.2891850344824,1559.7573175097575,-0.1226752058121387,-0.1316840577692933,0.7993470826735476,0.0090088519571546,WATCH,1.0,0.9836313205501012,0.96752258468377,0.9360689991955894,1.0,0.9631853848044036,0.927708673390008,0.8605787075367319,564.6997866924378,555.4563968986431,546.359797191041,528.597964175153,1951.2891850344824,1879.4532245521093,1810.2279012486097,1679.237924887378,1.0,1.0,1.0,0.0554524987409126,-0.1226752058121387,0.0273084587026242,0.0120839057785492,1.0,1.0,1.1460463451454148,0.6529104591070117,1.0,1.0,1.1460463451454148,0.6529104591070117,0.3333333333333333,15.0,0.4666666666666667,878.4529782098721,-0.1977821043568198,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5954545454545455,0.5681818181818182,0.5772727272727273,0.7318181818181819,0.6263636363636365,0.0,1.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,5.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,MDD 방어형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.6263636363636365,0.0,1951.2891850344824,-0.1226752058121387,0.2733598409542743,KL_FAIL,severe,0.4666666666666667,,"neighbor_pass_ratio=0.467, median_asset_ratio=0.450, worst_mdd_delta=0.183",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2005-03-09,2005-03-09,PERFORMANCE_VALIDATION_AVAILABLE,340,True,True,True,0.02922098345986246,-0.0769898530710843,0.0,0.0,2006-10-12,True,True
combo1_proxy_95c94ece030797ac,4.0,3,1,10Y-2Y Spread=EMA20_W240_S75_E40|10Y-3M Spread=EMA20_W105_S62_E32|HY=EMA1_W60_S20_E18|IG=EMA8_W180_S20_E8|start_k=3|end_l=1,10Y-2Y Spread + 10Y-3M Spread + HY + IG,Stage A,stable,1.0,41.0,562.1049237110319,-0.1027661709329138,0.301233585356148,10,0,0.0,75.7,1748.7300686206186,-0.1416075044464047,0.3137176938369781,18,2,0.1111111111111111,87.66666666666667,350.23996883972313,-0.339249600026533,0.2364834290936192,0.7850500096595311,609.8260976898191,-0.5677538774277293,0.4261463729813246,1.3583753207199385,0.6751095957135899,0.674135411592791,0.7834875791524598,0.7903068679980516,0.2976132489040428,0.30832927423283,0.6745250852411105,0.7875791524598148,0.9961032635168048,0.3040428641013151,0.7252825133950316,True,True,True,True,False,54.0,636.0,255.0,3.0,ff27ce03f12939e2a59d7e7a0b77e3559f89a7cc30b0fc2a72536375441d649e,2006-07-14,2026-07-14,5030,1578,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,35.0,4.0,562.1049237110319,494.18030955477417,-0.1027661709329138,-0.1027661709329139,0.8791602576475979,1.1102230246251563e-16,1748.7300686206186,1417.0858155390897,-0.1416075044464047,-0.1416075044464052,0.8103513749591286,5.551115123125784e-16,WATCH,1.0,0.9900473578023256,0.9801888648295308,0.96075095702634,1.0,0.9821566111698192,0.964622918529949,0.9304638105398556,562.1049237110319,556.510494527785,550.9689870874064,540.0428434045917,1748.7300686206186,1717.5267980471922,1686.865102513899,1627.1300432543635,1.0,1.0,1.0,0.0549050866043689,-0.1416075044464047,0.0327210269864419,0.0224250543596982,0.3333333333333333,0.8333333333333334,1.324594922108879,0.7775555733872949,0.8333333333333334,0.8333333333333334,1.324594922108879,0.7775555733872949,0.5,10.0,0.2,765.2808107858801,-0.1696948044016125,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7079545454545455,1.0,0.5409090909090909,0.5198863636363636,0.6139204545454545,0.0,1.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,6.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,Main 균형형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.6139204545454545,0.0,1748.7300686206186,-0.1416075044464047,0.3137176938369781,KL_FAIL,severe,0.2,,"neighbor_pass_ratio=0.200, median_asset_ratio=0.438, worst_mdd_delta=0.433",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2003-01-22,2003-01-22,PERFORMANCE_VALIDATION_AVAILABLE,876,True,True,True,0.4143176488164493,-0.09760637835041075,0.0,0.0,2006-10-12,True,True
combo1_proxy_08160f7db8770aa9,9.0,5,4,Index=EMA20_W90_S35_E18|HY=EMA5_W60_S69_E25|IG=EMA80_W180_S42_E14|Credit Stress=EMA4_W240_S28_E25|VIX Spread=EMA5_W120_S86_E40|10Y Real Yield=EMA8_W30_S50_E10|10Y-2Y Spread=EMA1_W480_S35_E25|10Y Nominal Yield Slope=SW18_EMA10_W480_S90_E40|Bollinger Band=BBW18_STD2p75|start_k=5|end_l=4,Index + HY + IG + Credit Stress + VIX Spread + 10Y Real Yield + 10Y-2Y Spread + 10Y Nominal Yield Slope + Bollinger Band,Stage B,composite,2.0,1.0,545.0465912394177,-0.1233693891116718,0.1380819737365698,20,8,0.4,17.35,1842.3102114184576,-0.1344370655370116,0.1978131212723658,39,14,0.358974358974359,25.512820512820515,350.23996883972313,-0.339249600026533,0.2158802109148612,1.563420662907914,609.8260976898191,-0.5677538774277293,0.4333168118907177,2.1905362450354873,0.6239649293716513,0.7204091573307355,0.6814417924987822,0.8246468582562104,0.7476863127131028,0.5698977106673161,0.6818314661471018,0.7673648319532391,0.8801753531417438,0.6410131514856308,0.737437895762299,True,True,True,False,False,43.0,630.0,278.0,,3a1b0f7506caefb8355c97d81be34253e47869ee522559de3c46c26fc777b059,2006-07-14,2026-07-14,5030,995,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,33.0,9.0,545.0465912394177,484.0806961680803,-0.1233693891116718,-0.1681830450971575,0.8881455346180535,0.0448136559854857,1842.3102114184576,1644.6730812388091,-0.1344370655370116,-0.1767456846370626,0.8927232075495686,0.042308619100051,GOOD,1.0,0.9801937706913768,0.9607702107358148,0.9230424014270336,1.0,0.9617413289958352,0.9249283295681408,0.8554255553513673,545.0465912394177,534.2512734694465,523.6645283259328,503.1011144672509,1842.3102114184576,1771.8258711521855,1704.004906393602,1575.959235732129,1.0,1.0,1.0,0.0512487780713051,-0.1344370655370116,0.0264876007151501,0.0063899259634736,1.0,1.0,1.043416683874011,0.5711959211960785,1.0,1.0,1.043416683874011,0.5711959211960785,0.1666666666666666,15.0,0.4,922.842800306882,-0.21006485637585,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5727272727272728,0.5,0.5863636363636363,0.7130681818181818,0.6130113636363637,0.0,0.0,0.0,0.0,0.0,True,0.0,COMPLETE,,CORE,7.0,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,MDD 방어형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,combo1,combo1,decision_top8|dashboard_review|top25,A,B,PROVISIONAL,severe KL_FAIL grade cap max B,KL_FAIL,severe,MAX_B,0.6130113636363637,0.0,1842.3102114184576,-0.1344370655370116,0.1978131212723658,KL_FAIL,severe,0.4,,"neighbor_pass_ratio=0.400, median_asset_ratio=0.501, worst_mdd_delta=0.201",True,A,B,A,True,True,K/L direct grade cap removed; pre-K/L grade restored. Other robustness impacts preserved.,True,K/L 민감도 높음. 등급/순위/탈락 기준에는 사용하지 않고 사용자 참고 경고로만 유지.,KL_FAIL,2006-10-12,,NOT_AVAILABLE,0,False,False,False,,,,,2006-10-12,True,True
