candidate_key,n_x,start_k,end_l,combo_key,indicator_set_key,stage_sources,rank_types,source_row_count,min_display_rank,final_asset_10y,total_mdd_10y,risk_off_share_10y,cycle_count_10y,short_cycle_count_10y,short_cycle_ratio_10y,average_cycle_days_10y,final_asset_20y,total_mdd_20y,risk_off_share_20y,cycle_count_20y,short_cycle_count_20y,short_cycle_ratio_20y,average_cycle_days_20y,buyhold_final_asset_10y,buyhold_mdd_10y,mdd_improve_10y,risk_off_efficiency_10y,buyhold_final_asset_20y,buyhold_mdd_20y,mdd_improve_20y,risk_off_efficiency_20y,return_percentile_10y,return_percentile_20y,mdd_percentile_10y,mdd_percentile_20y,efficiency_percentile_10y,efficiency_percentile_20y,return_score,mdd_defense_score,consistency_score,risk_off_efficiency_score,composite_score,practical_basic_flag,practical_return_flag,practical_mdd_flag,practical_stable_flag,strict_stability_flag,global_composite_rank,global_return_rank,global_mdd_rank,global_stable_composite_rank,signal_hash,date_start,date_end,row_count,risk_off_days,minimum_filter_fail_reasons,fail_basic_flag,fail_cycle_count,fail_risk_off_share,fail_absolute_mdd,fail_20y_buyhold_performance,fail_mdd_improvement,minimum_filter_fail_count,passed_minimum_performance_filter,selection_pipeline,selection_label,selection_order,n_y,t1_final_asset_10y,t2_final_asset_10y,t1_total_mdd_10y,t2_total_mdd_10y,asset_retention_t2_vs_t1_10y,mdd_deterioration_t2_vs_t1_10y,t1_final_asset_20y,t2_final_asset_20y,t1_total_mdd_20y,t2_total_mdd_20y,asset_retention_t2_vs_t1_20y,mdd_deterioration_t2_vs_t1_20y,t2_status,asset_retention_vs_0bp_10y_0bp,asset_retention_vs_0bp_10y_5bp,asset_retention_vs_0bp_10y_10bp,asset_retention_vs_0bp_10y_20bp,asset_retention_vs_0bp_20y_0bp,asset_retention_vs_0bp_20y_5bp,asset_retention_vs_0bp_20y_10bp,asset_retention_vs_0bp_20y_20bp,final_asset_10y_0bp,final_asset_10y_5bp,final_asset_10y_10bp,final_asset_10y_20bp,final_asset_20y_0bp,final_asset_20y_5bp,final_asset_20y_10bp,final_asset_20y_20bp,positive_period_ratio,bh_outperform_period_ratio,mdd_improve_period_ratio,worst_period_excess_cagr,worst_period_mdd,period_cagr_std,period_mdd_std,crisis_v1_detection_ratio,crisis_v1_mdd_improve_ratio,crisis_v1_total_downside_avoided,crisis_v1_total_rebound_missed,crisis_v2_detection_ratio,crisis_v2_mdd_improve_ratio,crisis_v2_total_downside_avoided,crisis_v2_total_rebound_missed,pre_peak_risk_off_ratio,valid_neighbor_count,neighbor_pass_ratio,neighbor_final_asset_20y_median,neighbor_mdd_20y_median,kl_validation_level,t2_score,cost_score,period_score,crisis_score_v2,robustness_score_v2,hard_fail_t2,t2_warning,hard_fail_cost,hard_fail_period,hard_fail_crisis,hard_fail_kl_reference,hard_fail_count_v2,required_validation_status,missing_validation,robustness_status_v2,official_rank_v2,final_grade,final_grade_reason,dashboard_review_class,selected_for_dashboard_review,selection_status,user_review_required,official_operating_model,candidate_family,suggested_role,combo2_id_x,m,component_keys,search_scope,source_stage,combo2_id_y
combo1_proxy_fca9a09abb0fd4e9,7,4,3,Index=EMA20_W90_S35_E18|Credit Stress=EMA4_W240_S28_E25|VIX=EMA15_W30_S90_E40|10Y Real Yield=EMA8_W30_S50_E10|10Y-2Y Spread=EMA1_W480_S35_E25|10Y Nominal Yield Slope=SW12_EMA3_W480_S82_E32|Bollinger Band=BBW18_STD2p75|start_k=4|end_l=3,Index + Credit Stress + VIX + 10Y Real Yield + 10Y-2Y Spread + 10Y Nominal Yield Slope + Bollinger Band,Stage B,composite,2.0,3.0,620.8970839175842,-0.11394908930228054,0.14046955829685634,26,11,0.4230769230769231,13.576923076923077,2122.5287229245814,-0.17893933568763942,0.21669980119284293,64,30,0.46875,17.03125,350.23996883972313,-0.33924960002653304,0.2253005107242525,1.6039098681304436,609.8260976898191,-0.5677538774277293,0.3888145417400899,1.7942542614244517,0.7778860204578666,0.8110082805650268,0.7077447637603507,0.6921578178275695,0.76668290306868,0.42328300048709205,0.7977593765221627,0.698392596200682,0.9756453969800293,0.5606429615197273,0.7659522649780809,True,True,True,False,False,8.0,405.0,407.0,,3ec86a45638a526c7380bffe7e208c0cd1f4106f6a5661fed49cda367dbdb53d,2006-07-14,2026-07-14,5030,1090,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,6,7,620.8970839175842,550.5979748510604,-0.11394908930228054,-0.11365631241061347,0.8867781619733697,-0.0002927768916670681,2122.5287229245814,1846.404301289413,-0.17893933568763942,-0.19406712424008465,0.8699078044726277,0.015127788552445232,GOOD,1.0,0.9748161624206294,0.9502544225688372,0.9029373243680332,1.0,0.9384592161744069,0.8806777104745714,0.7754945383201237,620.8970839175842,605.2605126026989,590.0101999527787,560.6311516604576,2122.5287229245814,1991.9066416234675,1869.2637361217364,1646.0094320556,1.0,1.0,1.0,0.0667846737102038,-0.17893933568763942,0.03333179999857075,0.03752213624528682,1.0,1.0,1.1259805898486999,0.5602610160349614,1.0,1.0,1.1259805898486999,0.5602610160349614,0.3333333333333333,15,0.4666666666666667,1028.4235432886,-0.19912346373649403,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.6420454545454546,0.06818181818181818,0.5363636363636364,0.74375,0.5728977272727274,False,False,False,False,False,True,0,COMPLETE,,CORE,11,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,Main 균형형,,,,,,
combo1_proxy_db21a55239f1e979,7,4,3,Index=EMA20_W90_S35_E18|Credit Stress=EMA4_W240_S28_E25|VIX Spread=EMA5_W120_S86_E40|10Y Real Yield=EMA8_W30_S50_E10|10Y-2Y Spread=EMA1_W480_S35_E25|10Y Nominal Yield Slope=SW12_EMA3_W480_S82_E32|Bollinger Band=BBW18_STD2p25|start_k=4|end_l=3,Index + Credit Stress + VIX Spread + 10Y Real Yield + 10Y-2Y Spread + 10Y Nominal Yield Slope + Bollinger Band,Stage B,composite,2.0,11.0,563.266279011064,-0.1238347016510698,0.17150815758058097,31,16,0.5161290322580645,13.903225806451612,1813.2981292106467,-0.14568947708838753,0.2485089463220676,68,36,0.5294117647058824,18.38235294117647,350.23996883972313,-0.33924960002653304,0.21541489837546324,1.2560038042170283,609.8260976898191,-0.5677538774277293,0.4220644003393418,1.6983871469655112,0.6775450560155869,0.7101802240623478,0.6760837798343887,0.7691183633706771,0.5528494885533366,0.39844130540672185,0.6971261568436435,0.7319045299561617,0.9371651242084753,0.4602045786653678,0.7216122747199221,True,True,True,False,False,61.0,598.0,341.0,,da02465cb7a86398a86670fda516dea260397a44f0e91386b493a487772cdd3d,2006-07-14,2026-07-14,5030,1250,,False,False,False,False,False,False,0,True,performance_first,combo1_performance_first_robustness44,38,7,563.266279011064,521.1576374511882,-0.1238347016510698,-0.12670861231039487,0.9252420336012186,0.002873910659325074,1813.2981292106467,1705.9039725870307,-0.14568947708838753,-0.156183096065599,0.9407741314604642,0.01049361897721146,GOOD,1.0,0.9694680571640503,0.9398537314349839,0.8832701623202108,1.0,0.9342445859881326,0.8727832416118031,0.7616467882718255,563.266279011064,546.06866517888,529.3879141200472,497.5162976916036,1813.2981292106467,1694.063959997456,1582.6162192210863,1381.0926962925987,1.0,1.0,1.0,0.055150366612052526,-0.14568947708838753,0.030996728455862994,0.012617860481814186,1.0,0.8333333333333334,1.0682704843179045,0.5284189968053343,1.0,0.8333333333333334,1.0682704843179045,0.5284189968053343,0.5,15,0.4666666666666667,1230.6628926722442,-0.19778210435681987,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7568181818181818,0.045454545454545456,0.5590909090909091,0.5971590909090909,0.5586931818181818,False,False,False,False,False,False,0,COMPLETE,,CORE,12,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo1,T+2 안정형,,,,,,
m8_8112998890601066,8,6,5,m8_8112998890601066,,,,,,816.5327568025351,-0.10276617093291351,0.1639474731396737,13,2,0.15384615384615385,31.692307692307693,4339.391383802242,-0.10276617093291385,0.20457256461232604,24,3,0.125,42.875,350.23996883972313,-0.33924960002653304,0.23648342909361952,1.4424341196899657,609.8260976898191,-0.5677538774277293,0.46498770649481547,2.272971976354637,0.8028004667444574,0.9568261376896149,0.441073512252042,0.748541423570595,0.7473745624270712,0.7281213535589265,0.8952158693115518,0.6255542590431739,0.7692532088681447,0.7358226371061845,0.7660005834305719,True,True,True,True,False,13.0,83.0,159.0,11.0,f838b2b0781f409734fe727c2e09bf9ec48366d3dd803feb3872c332b04d32e5,2006-07-14,2026-07-14,5030,1029,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,13,8,816.5327568025351,709.5356479323912,-0.10276617093291351,-0.11714312299318708,0.8689616454713531,0.014376952060273562,4339.391383802242,3426.492781926638,-0.10276617093291385,-0.1222951114501154,0.7896251982978065,0.019528940517201554,WATCH,1.0,0.9870809259323259,0.974322414884451,0.949279437109691,1.0,0.9762798501079385,0.9531108968798966,0.9083766912623206,816.5327568025351,805.983909638721,795.5661674401042,775.1177557591348,4339.391383802242,4236.460369738133,4135.92121372865,3941.801987310503,1.0,1.0,1.0,0.10011140182354294,-0.10276617093291396,0.02484388821953027,0.0017016120341943528,1.0,1.0,1.3129213778005981,0.46365696577685334,1.0,1.0,1.3129213778005981,0.46365696577685334,0.16666666666666666,15,0.8666666666666667,2181.958871664175,-0.19699697711241426,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.637,0.96,0.5720000000000001,0.6392500000000001,0.6439750000000001,False,True,False,False,False,True,0,COMPLETE,,CORE,1,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,수익·시장참여율형,8112998890601066.0,8.0,n4_717067 + n4_858399 + n7_4256980 + n8_2897925 + n8_3872805 + n8_7131701 + n8_20328660 + n9_5251924,restricted_from_m7_shortlist,m8,8112998890601066.0
m7_7836479199389981,7,5,4,m7_7836479199389981,,,,,,703.6141936990891,-0.09604454752912961,0.20811778750497414,14,3,0.21428571428571427,37.357142857142854,3412.954730534785,-0.09604454752912994,0.25288270377733596,30,4,0.13333333333333333,42.4,350.23996883972313,-0.33924960002653304,0.24320505249740343,1.168593301961711,609.8260976898191,-0.5677538774277293,0.47170932989859937,1.8653285608411596,0.48424737456242706,0.6569428238039673,0.7467911318553092,0.822637106184364,0.5110851808634772,0.4282380396732789,0.5878646441073512,0.7922987164527422,0.8757292882147025,0.46137689614935823,0.6899474912485414,True,True,True,True,False,82.0,356.0,78.0,53.0,b710a12d689e55da0cca36cb37b20de8f73dace07e67d0d2a3e07c773456bbc9,2006-07-14,2026-07-14,5030,1272,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,81,7,703.6141936990891,616.3315449556856,-0.09604454752912961,-0.11714312299318719,0.8759509834721565,0.02109857546405758,3412.954730534785,2944.29060638963,-0.09604454752912994,-0.12309121428462455,0.8626808261029237,0.02704666675549461,GOOD,1.0,0.9860940917766295,0.9723747443770966,0.9454861164790028,1.0,0.9704382528072959,0.9417362622231633,0.8868138705469175,703.6141936990891,693.8297992968488,684.1766717382487,665.2574515000566,3412.954730534785,3312.061825610572,3214.103231070692,3026.6555945869645,1.0,1.0,1.0,0.08188863845558858,-0.09604454752912994,0.021256155208729734,0.0018907160932997529,1.0,1.0,1.3433943177488716,0.5670515473751824,1.0,1.0,1.3433943177488716,0.5670515473751824,0.16666666666666666,15,0.9333333333333333,2054.3542807661283,-0.19388242072358475,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7055,0.5605,0.5920000000000001,0.6290000000000001,0.6226500000000001,False,False,False,False,False,False,0,COMPLETE,,CORE,2,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,7836479199389981.0,7.0,n4_858399 + n7_695499 + n7_4256980 + n8_2897925 + n8_7131701 + n8_20328660 + n9_5251924,restricted_radius2,m7,7836479199389981.0
m5_5003658070,5,3,2,m5_5003658070,,,,,,961.6094707234544,-0.10276617093291329,0.14365300437723835,13,3,0.23076923076923078,27.76923076923077,4136.802874200128,-0.19375023263938673,0.15387673956262427,28,8,0.2857142857142857,27.642857142857142,350.23996883972313,-0.33924960002653304,0.23648342909361975,1.6462129011420124,609.8260976898191,-0.5677538774277293,0.3740036447883426,2.430540482280831,0.9544924154025671,0.9043173862310385,0.5250875145857643,0.22753792298716452,0.8728121353558926,0.7957992998833139,0.92438739789965,0.3465577596266044,0.8261376896149358,0.8266044340723453,0.6976312718786465,True,True,True,True,False,71.0,54.0,504.0,44.0,aecf12ebf69295e19920cb1505f0120008a108395a130bc47b26e29272676390,2006-07-14,2026-07-14,5030,774,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,70,5,961.6094707234544,906.9406812358217,-0.10276617093291329,-0.10276617093291351,0.9431486573790675,2.220446049250313e-16,4136.802874200128,3524.289685529268,-0.19375023263938673,-0.1946135918702676,0.8519356113169176,0.000863359230880878,GOOD,1.0,0.9870809259323227,0.974322414884449,0.9492794371096896,1.0,0.9723815578367663,0.9455126435024189,0.8939439964545447,961.6094707234544,949.186366746998,936.917661691033,912.8360970877073,4136.802874200128,4022.5508232783327,3911.3994212333673,3698.0700939071094,1.0,1.0,1.0,0.10008166611878178,-0.19375023263938673,0.04647776208099019,0.05252967251819764,1.0,1.0,1.0847670472902704,0.2002460709937316,1.0,1.0,1.0847670472902704,0.2002460709937316,0.16666666666666666,15,0.5333333333333333,2105.2787588552333,-0.19388242072358564,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.9255,0.7705,0.43600000000000005,0.605,0.61805,False,False,False,False,False,True,0,COMPLETE,,CORE,3,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,5003658070.0,5.0,n4_467594 + n4_496951 + n8_2897925 + n9_2879703 + n9_6742443,exhaustive,m5,5003658070.0
m6_6232266659800412,6,4,3,m6_6232266659800412,,,,,,779.8959913972217,-0.10276617093291329,0.1977715877437326,13,3,0.23076923076923078,38.23076923076923,3549.8229459829076,-0.10276617093291363,0.2459244532803181,30,5,0.16666666666666666,41.233333333333334,350.23996883972313,-0.33924960002653304,0.23648342909361975,1.1957401555578802,609.8260976898191,-0.5677538774277293,0.4649877064948157,1.8907745866361543,0.7129521586931156,0.7246207701283547,0.5250875145857643,0.7683780630105017,0.5548424737456242,0.4574095682613769,0.7199533255542591,0.6710618436406067,0.8725204200700117,0.4963827304550758,0.7033693115519253,True,True,True,True,False,59.0,219.0,128.0,37.0,719ce85b6d9fc5eca2384ade33b3ad4006439830a8980e3e434107aa489cbe31,2006-07-14,2026-07-14,5030,1237,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,58,6,779.8959913972217,708.0619662787633,-0.10276617093291329,-0.10276617093291418,0.907892814027978,8.881784197001252e-16,3549.8229459829076,3054.378601179179,-0.10276617093291363,-0.12309121428462377,0.860431251827816,0.020325043351710148,GOOD,1.0,0.9870809259323213,0.9743224148844463,0.9492794371096862,1.0,0.9704382528072948,0.9417362622231679,0.8868138705469126,779.8959913972217,769.8204573192753,759.8701456968404,740.3392277176553,3549.8229459829076,3444.8839774748967,3342.996992703978,3148.032226483346,1.0,1.0,1.0,0.0944619176839967,-0.10276617093291363,0.030851619577656336,0.005251527795191594,1.0,1.0,1.3684431344752213,0.6487246770485954,1.0,1.0,1.3684431344752213,0.6487246770485954,0.3333333333333333,15,0.8,1731.9853823821422,-0.19388242072358486,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.8069999999999999,0.563,0.522,0.6277499999999999,0.614825,False,False,False,False,False,True,0,COMPLETE,,CORE,4,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,6232266659800412.0,6.0,n4_717067 + n4_1087045 + n7_2100415 + n8_2897925 + n8_20328660 + n9_6742443,restricted_radius1,m6,6232266659800412.0
m6_6624758514725359,6,5,4,m6_6624758514725359,,,,,,807.0202824463969,-0.10276617093291363,0.17309988062077197,12,3,0.25,36.25,4399.841164300934,-0.11917254967403879,0.17932405566600398,24,3,0.125,37.583333333333336,350.23996883972313,-0.33924960002653304,0.2364834290936194,1.3661674880741739,609.8260976898191,-0.5677538774277293,0.44858132775369053,2.5015122822628197,0.779463243873979,0.9649941656942824,0.3798133022170362,0.5921820303383898,0.705950991831972,0.8214702450408401,0.890781796966161,0.5072345390898483,0.8010501750291715,0.7752625437572929,0.7315285880980162,True,True,True,True,False,24.0,85.0,280.0,22.0,5288e23166d3bd8c78e82db6df20420c1429f3a446ebfc5ef6d991921318e7ce,2006-07-14,2026-07-14,5030,902,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,24,6,807.0202824463969,704.3595305547161,-0.10276617093291363,-0.11714312299318697,0.8727903695549317,0.01437695206027334,4399.841164300934,3388.7785190426916,-0.11917254967403879,-0.16100281846673148,0.7702047397843089,0.04183026879269269,WATCH,1.0,0.9880687476628028,0.9762739865836333,0.9530879766644447,1.0,0.9762798501079323,0.953110896879904,0.9083766912623262,807.0202824463969,797.3915198152928,787.8729083977936,769.1613281240051,4399.841164300934,4295.476272382426,4193.536558235985,3996.7131589074634,1.0,1.0,1.0,0.09866683090493256,-0.11917254967403879,0.022700455853644247,0.009472227182615757,1.0,1.0,1.2663947555955049,0.3965429485101978,1.0,1.0,1.2663947555955049,0.3965429485101978,0.16666666666666666,10,0.9,2728.291258717456,-0.12595907196290707,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.4875,0.97,0.5860000000000001,0.61875,0.6145250000000001,False,True,False,False,False,False,0,COMPLETE,,CORE,5,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,수익·시장참여율형,6624758514725359.0,6.0,n7_1562759 + n7_2100415 + n7_4256980 + n8_2897925 + n9_5251924 + n9_6013175,restricted_radius1,m6,6624758514725359.0
m4_4001137875,4,3,2,m4_4001137875,,,,,,788.6484714611623,-0.10276617093291363,0.20334261838440112,15,3,0.2,34.06666666666667,4113.547158281366,-0.11617303833579673,0.23916500994035786,31,5,0.16129032258064516,38.806451612903224,350.23996883972313,-0.33924960002653304,0.2364834290936194,1.1629801512960187,609.8260976898191,-0.5677538774277293,0.4515808390919326,1.8881559606254537,0.7397899649941657,0.897316219369895,0.3798133022170362,0.6155192532088681,0.5052508751458576,0.45274212368728123,0.8343057176196034,0.5212368728121354,0.8033838973162194,0.47374562427071176,0.6840373395565928,True,True,True,True,False,95.0,137.0,261.0,63.0,09743e84b1a7a43bac6de15289dca1378a4ac64edef1d4279e95061e66fb0b4e,2006-07-14,2026-07-14,5030,1203,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,94,4,788.6484714611623,697.288517688348,-0.10276617093291363,-0.11714312299318708,0.8841563040076044,0.014376952060273451,4113.547158281366,3572.8360982735785,-0.11617303833579673,-0.14938467611095874,0.8685535769489766,0.033211637775162006,GOOD,1.0,0.9851082442083713,0.9704309672630855,0.9417079539575539,1.0,0.9694680571640476,0.9398537314349849,0.8832701623202129,788.6484714611623,776.9041110187214,765.3288989906097,742.6765384514435,4113.547158281366,3987.9525715917252,3866.13264614452,3633.373466207033,1.0,1.0,1.0,0.09583295410230774,-0.11617303833579673,0.02385075515625998,0.007740458504043954,1.0,1.0,1.3086129043621741,0.48137292163730583,1.0,1.0,1.3086129043621741,0.48137292163730583,0.3333333333333333,10,0.9,1783.146184902382,-0.1133418974899697,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.713,0.517,0.5800000000000001,0.62375,0.613425,False,False,False,False,False,True,0,COMPLETE,,CORE,6,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,4001137875.0,4.0,n7_1562759 + n8_2897925 + n8_7131701 + n9_5251924,exhaustive,m2_m4,4001137875.0
m8_8331280446923517,8,5,4,m8_8331280446923517,,,,,,764.7025727608564,-0.09604454752912983,0.18503780342220455,10,3,0.3,46.5,3640.0168490028404,-0.13009894370563646,0.19423459244532804,23,5,0.21739130434782608,42.47826086956522,350.23996883972313,-0.33924960002653304,0.2432050524974032,1.3143533267225251,609.8260976898191,-0.5677538774277293,0.43765493372209285,2.2532285738199866,0.6639439906651109,0.7631271878646441,0.7071178529754959,0.4632438739789965,0.6674445740956826,0.7152858809801633,0.7234539089848309,0.5607934655775964,0.8284714119019837,0.696149358226371,0.6795449241540258,True,True,True,True,False,101.0,216.0,223.0,68.0,0e23e21040b8ae5ebd4670dfbf515c7ac219e3f96103829e0c8d20cd83bbfcea,2006-07-14,2026-07-14,5030,977,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,100,8,764.7025727608564,641.237411874454,-0.09604454752912983,-0.11714312299318697,0.8385448600746197,0.021098575464057134,3640.0168490028404,2996.823244026063,-0.13009894370563646,-0.16729912839747674,0.8232992780918099,0.03720018469184028,WATCH,1.0,0.9900473578023322,0.9801888648295307,0.9607509570263415,1.0,0.9772568626563805,0.9550199818235676,0.9120211276885627,764.7025727608564,757.0917616665315,749.5529467266854,734.6887286204983,3640.0168490028404,3557.2314458728797,3476.2888249721727,3319.7722714329393,1.0,1.0,1.0,0.09204871018747163,-0.13009894370563646,0.027187983916147417,0.01966131479959617,1.0,1.0,1.2660050451310894,0.38986304599401855,1.0,1.0,1.2660050451310894,0.38986304599401855,0.16666666666666666,15,1.0,2364.82917154454,-0.19388242072358441,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5405,0.98,0.552,0.62025,0.6129749999999999,False,True,False,False,False,False,0,COMPLETE,,CORE,7,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,8331280446923517.0,8.0,n4_618520 + n7_695499 + n7_868632 + n7_4256980 + n8_3872805 + n8_19002150 + n8_20328660 + n8_22233285,restricted_from_m7_shortlist,m8,8331280446923517.0
m5_5011130969,5,4,3,m5_5011130969,,,,,,783.1953450374384,-0.10276617093291374,0.179466772781536,15,3,0.2,30.066666666666666,3852.9622260588285,-0.10276617093291363,0.2341948310139165,31,4,0.12903225806451613,38.0,350.23996883972313,-0.33924960002653304,0.2364834290936193,1.3177003488076837,609.8260976898191,-0.5677538774277293,0.4649877064948157,1.9854738231484914,0.7246207701283547,0.8191365227537923,0.3115519253208868,0.7683780630105017,0.6732788798133023,0.5414235705950992,0.7813302217036173,0.5856476079346558,0.7243290548424737,0.5941656942823804,0.6855746791131855,True,True,True,True,False,90.0,176.0,199.0,58.0,b677db8416b7d231eb9103a02a53dd47087fd8af293b78defed183e539f5d134,2006-07-14,2026-07-14,5030,1178,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,89,5,783.1953450374384,684.4151909038429,-0.10276617093291374,-0.10276617093291363,0.8738754580712254,-1.1102230246251565e-16,3852.9622260588285,3028.1523169520024,-0.10276617093291363,-0.1029065690083052,0.7859283686903624,0.0001403980753915679,WATCH,1.0,0.9851082442083703,0.9704309672630839,0.9417079539575511,1.0,0.9694680571640585,0.9398537314349813,0.8832701623202066,783.1953450374384,771.5321912219997,760.037016240626,737.5412859242845,3852.9622260588285,3735.3238036237585,3621.220925239422,3403.206570824606,1.0,1.0,1.0,0.0949803650553418,-0.10276617093291418,0.02674306729941981,0.008787911825594574,1.0,1.0,1.3647606828934697,0.6204219014421334,1.0,1.0,1.3647606828934697,0.6204219014421334,0.16666666666666666,10,0.8,1885.5590744205838,-0.10276617093291374,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.76,0.46299999999999997,0.556,0.6285,0.6092500000000001,False,True,False,False,False,True,0,COMPLETE,,CORE,8,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,5011130969.0,5.0,n4_858399 + n7_2100412 + n7_4256980 + n8_2897925 + n8_20328660,exhaustive,m5,5011130969.0
m6_6533987236643576,6,4,3,m6_6533987236643576,,,,,,972.340338031978,-0.10276617093291329,0.14325507361719061,13,3,0.23076923076923078,27.692307692307693,4169.463631904037,-0.19375023263938673,0.15347912524850896,28,8,0.2857142857142857,27.571428571428573,350.23996883972313,-0.33924960002653304,0.23648342909361975,1.6507857147562957,609.8260976898191,-0.5677538774277293,0.3740036447883426,2.4368372192815584,0.9638273045507585,0.9148191365227538,0.5250875145857643,0.22753792298716452,0.8739789964994166,0.7992998833138857,0.9344224037339557,0.3465577596266044,0.8267211201866977,0.8291715285880981,0.7019894982497084,True,True,True,True,False,60.0,42.0,503.0,38.0,a8b04ec3b43b67adc344eedc23fd46ad5bff658c9c5e754d7e082cf41818730e,2006-07-14,2026-07-14,5030,772,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,59,6,972.340338031978,890.7798988105261,-0.10276617093291329,-0.10276617093291351,0.9161194532086052,2.220446049250313e-16,4169.463631904037,3413.062792743152,-0.19375023263938673,-0.1946135918702676,0.8185855769617385,0.000863359230880878,WATCH,1.0,0.9870809259323216,0.9743224148844508,0.9492794371096933,1.0,0.9723815578367686,0.9455126435024209,0.8939439964545453,972.340338031978,959.7786011859514,947.3729862408801,923.022688766045,4169.463631904037,4054.309541734599,3942.280580588791,3727.2669821761783,1.0,1.0,1.0,0.09970754561680217,-0.19375023263938673,0.04732664381583746,0.05252967251819764,1.0,1.0,1.0847670472902715,0.2002460709937316,1.0,1.0,1.0847670472902715,0.2002460709937316,0.16666666666666666,15,0.5333333333333333,2172.5917048002675,-0.19388242072358486,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.8775000000000001,0.7822500000000001,0.42800000000000005,0.607,0.607025,False,True,False,False,False,True,0,COMPLETE,,CORE,9,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,6533987236643576.0,6.0,n4_467594 + n4_496951 + n8_2897925 + n9_2879703 + n9_5251924 + n9_6742443,restricted_radius1,m6,6533987236643576.0
